measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2009,152319.28257160194,255680.7223117231,75480.64492273337
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2009,0.0046077854843864,0.0077721374130654,0.0022733166704415
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2009,0.0022247374134598,0.0037535260843837,0.0010979148790709
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2009,419.79059848943996,704.65381420764,208.02399126051003
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2009,194.68635206077,326.79741053621,96.47531923145
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2010,148698.87721700768,249370.27529210705,73399.4966219151
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2010,148698.87721700768,249370.27529210705,73399.4966219151
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2010,0.0046903860859002,0.0079155883384991,0.0023246817886714
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2010,0.0022602161191044,0.0038138060088402,0.0011210653667422
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2010,426.31880762124,714.94311462463,210.43592571441
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2010,197.20583160140998,330.71717444029997,97.34309391809
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2011,147235.3906337536,246784.4889357713,72872.2149333224
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2011,147235.3906337536,246784.4889357713,72872.2149333224
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2011,0.0047916730828718,0.0080835298067801,0.0023824188486863
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2011,0.0023029238034349,0.0038829031235491,0.0011486406147448
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2011,434.46296217607005,728.21296306979,215.03171366602
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2011,200.46823236683,336.00923025069,99.21910794313
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2012,147953.11137451805,247850.3572059812,73494.21875807148
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2012,147953.11137451805,247850.3572059812,73494.21875807148
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2012,0.0049142109120748,0.0082964491201531,0.0024524883655061
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2012,0.0023546890940775,0.0039718848379343,0.0011795928697886
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2012,444.14699498622997,744.03295974389,220.62554891211
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2012,204.48757825302002,342.55663056591004,101.57714609592
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2013,150335.29344805234,251564.37846891404,74903.9192841276
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2013,150335.29344805234,251564.37846891404,74903.9192841276
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2013,0.0050487710404743,0.0085143214037052,0.0025274916759997
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2013,0.0024125992389993,0.0040654236954791,0.0012120969856229
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2013,454.79265724388,761.0297590653099,226.59850330474998
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2013,209.05052050575,349.81582204317,104.15853094189
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2014,154176.25924476163,257574.88884301655,76934.25204676618
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2014,154176.25924476163,257574.88884301655,76934.2520467662
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2014,0.0051845886451659,0.0087286261328425,0.0025997033246977
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2014,0.0024731751386403,0.0041600742039459,0.001244180047209
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2014,465.75625081709995,778.11665116158,232.41327146116
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2014,213.91018374662002,357.36949431012,106.74159609494001
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2015,159601.25551839208,266204.6561890526,79618.62816096202
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2015,159601.25551839205,266204.6561890526,79618.62816096202
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2015,0.0053098055890199,0.0089230557094014,0.0026616683792396
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2015,0.002532799446862,0.0042522331888324,0.0012733271524299
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2015,476.33824680219,794.50163977601,237.62593613567998
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2015,218.80467926898,364.95216925561,109.15282804017998
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2016,167201.39995586866,278836.2258873676,83533.56233838938
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2016,167201.39995586863,278836.2258873676,83533.56233838938
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2016,0.0054269192331649,0.0091159848239624,0.0027255103682042
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2016,0.0025952232202108,0.0043557531839031,0.0013076468924807
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2016,487.17376880343,812.4435266710001,243.39126584293
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2016,224.08475501724,373.69870936723004,111.95239906637
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2017,177160.6395003853,294590.3105351722,88593.1977875251
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2017,177160.6395003853,294590.3105351722,88593.1977875251
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2017,0.005542180947281,0.0092726398238607,0.0027870354348022
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2017,0.0026620803242756,0.0044508328427479,0.0013436986231559
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2017,498.56743178848996,829.03931125726,249.31995740938999
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2017,229.84349983865,382.19363049778,114.93845754230001
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2018,188830.97551852177,313011.3852184793,94843.28158668974
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2018,188830.97551852177,313011.3852184793,94843.28158668971
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2018,0.0056492456713262,0.0094191469070312,0.0028414120836552
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2018,0.0027267656524426,0.0045439955644978,0.0013771290194231
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2018,509.29347254753,844.21877759773,255.80053322528
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2018,235.44935143597,390.28727908328,118.25808279772
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2019,200421.6682993881,331692.2942446736,101071.36152001454
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2019,200421.66829938808,331692.2942446736,101071.36152001456
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2019,0.0057438678939011,0.0095511822994062,0.0028893478771665
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2019,0.0027837414280755,0.0046238955734904,0.0014051210711196
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2019,518.1493377299901,857.5227621411,261.29938683493003
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2019,240.2735842197,397.64610819012995,121.16842704903
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2020,209082.33173478357,347918.7029031263,105378.0998779242
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2020,209082.33173478357,347918.70290312625,105378.0998779242
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2020,0.0058345243356116,0.0098000601509988,0.0029203289172055
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2020,0.0028354079551071,0.004764299505322,0.0014169482037436
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2020,525.7544304602001,874.8697126800599,264.98175347773
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2020,244.53228135524,406.90838599875997,123.24497701085001
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2021,216397.5334217511,357025.6521944669,110027.5983635512
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,2021,216397.53342175117,357025.6521944669,110027.5983635512
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2021,0.005975528040174,0.0099272981401838,0.0030317656252481
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,2021,0.0029111773103389,0.00483908403543,0.0014749539515173
5,Prevalence,6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2021,538.2963115483201,888.11359660858,273.69743744808
5,Prevalence,6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,2021,251.06174240379,414.21674686141,127.65265907084
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1990,740234.4550069334,1082035.720483551,488239.5593402642
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1990,740234.4550069333,1082035.720483551,488239.5593402642
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1990,0.0122350204765675,0.0179030450552395,0.0080519232329273
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1990,0.0060317477125424,0.0088360673103735,0.0039716915090388
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1990,1201.0207523024599,1755.58884923982,792.16231951425
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1990,584.40236529501,854.2485831443199,385.45673114658
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1991,714329.8044082664,1042448.0843351288,471362.8260855767
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1991,714329.8044082662,1042448.0843351288,471362.8260855767
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1991,0.0123491035578549,0.0180592809599662,0.0081316274634453
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1991,0.0061056929646467,0.0089363606915618,0.0040233770551184
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1991,1211.11853071698,1767.4303724377598,799.17742454589
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1991,590.50397659884,861.74444269151,389.65422065088
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1992,689543.7385503459,1005387.6819918492,454842.0959233908
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1992,689543.7385503459,1005387.6819918492,454842.0959233908
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1992,0.0125751761293052,0.0183686454852758,0.0082845295765487
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1992,0.0062319776522551,0.0091129176954583,0.0041034674025923
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1992,1232.09769430523,1796.45724500274,812.7256710913499
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1992,601.56277285358,877.10723476853,396.80742081631996
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1993,669219.6547247018,977071.7710405908,441121.9865612914
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1993,669219.6547247017,977071.7710405904,441121.9865612913
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1993,0.0128976829249116,0.0188274774122637,0.0084977223190504
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1993,0.0064005634572821,0.00934272420169,0.004215423686225
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1993,1262.4472414100399,1843.19386512526,832.1531370573799
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1993,616.62008469902,900.27552831501,406.45052008808
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1994,657545.4454272225,957708.0767033136,432861.4413418029
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1994,657545.4454272225,957708.0767033136,432861.4413418029
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0132896428259163,0.0193737557483106,0.0087509799009476
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0065977506634871,0.0096302548129645,0.0043448344804427
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1994,1299.57346305492,1892.81518181354,855.5077770815
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1994,634.4012026293001,923.99872868654,417.62561183991
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1995,655533.0428252665,952463.7131634702,432360.228926417
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1995,655533.0428252665,952463.7131634702,432360.22892641707
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0137214235780578,0.0199913246037927,0.0090323573861533
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0068113182191511,0.0099396969316938,0.0044824682847492
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1995,1340.65882068768,1947.9245057337498,884.23850020822
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1995,653.8118596104899,949.96290168841,431.22501358234
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1996,667625.3893147805,975736.9455820756,440809.7128177321
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1996,667625.3893147805,975736.9455820756,440809.7128177322
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1996,0.0143167947225363,0.0209652050391376,0.0094482757863356
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1996,0.0071087916383386,0.010426367865519,0.0046856232293837
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1996,1397.61032968685,2042.6126028583801,922.79325789672
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1996,680.96492116959,995.23272012244,449.61733952000003
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1997,695912.5214891004,1022463.28286023,458866.3865447629
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1997,695912.5214891004,1022463.28286023,458866.3865447629
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1997,0.0151274936353425,0.0221573203670088,0.0100039254965584
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1997,0.0075187680886986,0.0110154651157486,0.0049708183309007
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1997,1475.35885764855,2167.65787998813,972.81277022776
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1997,718.31005561428,1055.37066067347,473.63473060264
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1998,738357.6360410596,1081829.1807512566,489445.89023531176
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1998,738357.6360410596,1081829.1807512569,489445.89023531176
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1998,0.0160124091204681,0.0234050481675903,0.0106214899301543
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1998,0.0079702328901599,0.0116449243574656,0.0052832366885584
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1998,1560.33161203563,2286.17161542421,1034.3197627235
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1998,759.31085459571,1112.52948390599,503.33545568189004
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1999,793957.4935358599,1161987.706745749,526360.530812761
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1999,793957.4935358597,1161987.706745749,526360.530812761
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1999,0.0168351847935726,0.0246742226821932,0.0112209377356926
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1999,0.008394440956387,0.0122938541366339,0.0055888723344992
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1999,1639.39353555251,2399.31627365443,1086.84918098257
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1999,797.7614593905699,1167.55495889217,528.88240068965
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2000,860048.8170298026,1256496.6733968758,570614.638970793
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2000,860048.8170298026,1256496.673396876,570614.6389707929
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2000,0.0174674089018689,0.0255595378979567,0.0116395979170489
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2000,0.0087271679331706,0.0127623409911564,0.0058124996039696
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2000,1700.1253276846098,2483.81461179251,1127.97829710663
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2000,827.9868572595101,1209.6554418338999,549.34256320397
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2001,938391.101181865,1370555.1677491155,623097.1688733591
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2001,938391.101181865,1370555.167749116,623097.168873359
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2001,0.0179397684750714,0.0262074092767543,0.0119420615552966
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2001,0.0089888437591917,0.0131233885196946,0.0059834387277292
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2001,1745.1631162092501,2548.87575603958,1158.7984962374899
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2001,851.65958986778,1243.88056385689,565.50693908127
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2002,1023064.7443181768,1495731.7551510967,680024.8643480999
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2002,1023064.7443181768,1495731.7551510967,680024.8643480999
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2002,0.0183709414542263,0.0267452291656419,0.0122000945058413
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2002,0.0092320603202346,0.0134565162363006,0.0061206345313065
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2002,1785.7659579331798,2610.80920379931,1186.9876858187301
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2002,873.24965773064,1276.70047325601,580.4436946325101
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2003,1100332.9551882667,1609239.977500321,731355.8018782065
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2003,1100332.9551882667,1609239.977500321,731355.8018782065
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2003,0.018763017535961,0.0272142059786598,0.0124674839513039
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2003,0.0094489967690438,0.013721683978918,0.0062605768280871
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2003,1822.33021687466,2665.16296124183,1211.24407913531
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2003,892.1904864424699,1304.8310436935299,593.01022073686
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2004,1157859.645219206,1689840.605805698,771511.4512413784
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2004,1157859.645219206,1689840.605805698,771511.4512413784
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2004,0.0191133294376047,0.0277043815000973,0.0127697103022537
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2004,0.0096327009149428,0.0139451623786106,0.0064113442882561
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2004,1854.8295776643902,2707.03478623553,1235.92031657547
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2004,908.04365323449,1325.24615001095,605.0526759353701
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2005,1185827.491268732,1722018.6272681763,791067.7049967282
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2005,1185827.491268732,1722018.6272681763,791067.7049967281
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2005,0.0194168584571754,0.0280720975249839,0.013025316010119
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2005,0.0097791060077156,0.0141376767459895,0.0065394109095403
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2005,1883.0379398482598,2734.48408992617,1256.17808025667
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2005,920.6777647580201,1336.97715080688,614.1858337500701
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2006,1177017.3098398023,1713352.7430651262,784930.0145151422
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2006,1177017.3098398023,1713352.7430651262,784930.0145151422
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2006,0.0196662093532071,0.0285598480826905,0.0131785543975874
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2006,0.0098882628056792,0.0143609474020362,0.0066102349808665
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2006,1906.02783736719,2774.5539476866697,1271.0929954416001
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2006,930.02142049296,1353.80740673034,620.21324663975
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2007,1139778.406374468,1660562.1023358856,760156.2337286363
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2007,1139778.4063744678,1660562.1023358856,760156.2337286363
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2007,0.0198745891351022,0.0289360522129601,0.0133078115067965
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,2007,0.0099672324525344,0.0144748573844584,0.0066590606365738
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2007,1924.7483857483899,2804.19791077869,1283.67889372443
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,2007,936.47471691709,1364.36557844152,624.56622253283
5,Prevalence,6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2008,1083577.9839088423,1580193.3880744071,722982.2035182763
5,Prevalence,6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,2008,1083577.9839088423,1580193.3880744071,722982.2035182763
